_id,comment
10,真的羡慕国外的舆论环境
11,"国籍一换，评论亿万<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
12,"国外都放开了哪里有疫情管控<span class=""url-icon""><img alt=[挖鼻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-816c4e8890.png"" style=""width:1em; height:1em;"" /></span>假新闻"
13,警察为啥戴口罩啊？<a href='/n/扬韬'>@扬韬</a>
14,"<span class=""url-icon""><img alt=[哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png"" style=""width:1em; height:1em;"" /></span>，理人家事呀，靠！"
15,说明加拿大也没躺平。
16,国内应该跟进
17,后面叫communist哈哈哈哈哈
18,"戴口罩？那一定是中国大陆<span class=""url-icon""><img alt=[偷笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-0d995330b6.png"" style=""width:1em; height:1em;"" /></span>"
19,"也就是精外份子的国外不带口罩<span class=""url-icon""><img alt=[汗] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[汗] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[汗] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[汗] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[汗] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"" style=""width:1em; height:1em;"" /></span>"
20,没掏枪已经算温柔了
21,"我支持。不是所有老人都该敬着。<span class=""url-icon""><img alt=[挖鼻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-816c4e8890.png"" style=""width:1em; height:1em;"" /></span>"
22,国外的这种管了干嘛
23,"一看就是你造假，加麻大怎么会封锁<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
24,放在国内不是热搜第一吗
25,这事背后有人支持
26,"他们凭什么抓人<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
27,其实主要是穷。英国警察极其腐败，但他们也不敢欺负人五人六的。
28,"英文不好，不然写小作文<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
29,我总以为下一秒就要拔枪射击
30,你这视频一看就是假的，国外早就不戴口罩了
31,"如果不是流浪汉，还有可能能把它钱摸了去吃午饭<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
32,反思一下吧
33,"警察为什么戴口罩？这不是外国，外国都是不带口罩的<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
34,已经很温柔了
35,"气抖冷<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
36,这小老头该抓，美西方早躺平了，哪还有疫情？没有疫情还封锁啥？就是一个闹事的，该抓！
37,抓的好
38,让他感染一下吧，送他离开
39,这要是国内，不得要反思上下五千年
40,"<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>"
41,"公知耗材：“这国怎、我定思，哦，原来是美爹欧爹日爹，那算了，对不起，打扰了”<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>//<a href='/n/尐de悉麦'>@尐de悉麦</a>:“我真的好心痛，这个世界怎么了？还有救吗”<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>忘了一句，“人权呢”"
42,"建议外交部准备块视频，今后外妓再提问时，懒得回答它，直接来几段，然后赶出去<span class=""url-icon""><img alt=[哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png"" style=""width:1em; height:1em;"" /></span>"
43,"小作文呢<span class=""url-icon""><img alt=[兔子] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_tuzi-d2b0222faa.png"" style=""width:1em; height:1em;"" /></span>"
44,放开英雄
45,此时此刻需要比比西 蔡妞妞
46,他们会疫情封锁？
47,不是都躺平了吗，怎么还会有封锁？咋回事？
48,"无论如何也不能动手啊……<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
49,你这视频里怎么带口罩😷的
50,没必要你
51,影响国内团结，建议删除
52,国籍一换，钩直饵咸
53,很加拿大，加拿大不是不戴口罩😷
54,中国不也这样，有过之而无不及，外国早就放开了，
55,"<span class=""url-icon""><img alt=[围观] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/o_weiguan-96e2adbbaa.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[围观] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/o_weiguan-96e2adbbaa.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[围观] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/o_weiguan-96e2adbbaa.png"" style=""width:1em; height:1em;"" /></span>//<a href='/n/NN随心所欲'>@NN随心所欲</a>:BBC在哪里？CNN又在哪里<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
56,这国怎，定体问，气抖冷
57,国内也闹，按闹分配。
58,"都差不多<span class=""url-icon""><img alt=[失望] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_shiwang-b4bf17068f.png"" style=""width:1em; height:1em;"" /></span>"
59,想起了陈蛋清
60,人权！！！
61,枪，电棍，手铐，胡椒水，一个都不能少。
62,居然戴口罩
63,这视频可以钓鱼。打上马赛克造谣兔子
64,"亡国警告<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
65,都戴口罩呢
66,"不得了了，警察打人了<span class=""url-icon""><img alt=[奥特曼] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_aoteman-7ddbc90d1c.png"" style=""width:1em; height:1em;"" /></span>"
67,"国外不是自由吗？怎么还要带口罩呢<span class=""url-icon""><img alt=[挖鼻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-816c4e8890.png"" style=""width:1em; height:1em;"" /></span>"
68,"不会吧不会吧，外国不是都不戴口罩，躺平状态嘛<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>一定是假新闻<span class=""url-icon""><img alt=""[666]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6c/2022_666_org.png"" style=""width:1em; height:1em;"" /></span>"
69,这不得写个十篇小作文？
70,"中国警察👮♀️谦谦君子 //<a href='/n/Mr_馬照'>@Mr_馬照</a>:放在国内又是热搜第一<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
71,这是摆拍假的
72,<a href='/n/美国驻华大使馆'>@美国驻华大使馆</a> 快出来
73,这种事在中国也很多
74,"意识形态洗脑还得是蓝色<span class=""url-icon""><img alt=[笑哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-56dbc288a5.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-56dbc288a5.png"" style=""width:1em; height:1em;"" /></span>"
75,<a href='/n/买瓜的华强北'>@买瓜的华强北</a>
76,这是啥时候的视频？混淆视听！
77,所以呢？
78,"<span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span>"
79,winwin
80,不是说外国都躺平了么？怎么又疫情封锁了？
81,"警察：老头，今天让你见识见识加拿大功夫<span class=""url-icon""><img alt=[坏笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_huaixiao-5381acf3d4.png"" style=""width:1em; height:1em;"" /></span>"
82,这么大岁数出门不知道带个武器防身吗？！
83,警察的口罩戴得不规范，通报批评！
84,"看不见看不见<span class=""url-icon""><img alt=[污] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wu-374e5572e8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[污] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wu-374e5572e8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[污] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wu-374e5572e8.png"" style=""width:1em; height:1em;"" /></span>"
85,这个我们可以借鉴
86,人权！人权！人权！
87,"封控时躺贼装作正义良知，躺平时躺贼就视而不见了<span class=""url-icon""><img alt=[吐] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tu-cfbe704573.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吐] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tu-cfbe704573.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吐] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tu-cfbe704573.png"" style=""width:1em; height:1em;"" /></span>"
88,低人权皿煮优越性
89,"你这很危险啊，听不懂路人怎么骂警察的吗？我就不帮你翻译了，你还是最好把视频删了吧，国外的东西听不懂别乱转<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
90,看不见看不见看不见！
91,我们的记者呢？死了吗？？怎么不去拍！！！！
92,姐，你吧标题改成国内jc对待不带口罩群众，肯定大火
93,害，拍视频骂警察是communism……想反驳又不知如何反驳……
94,"要亡国了<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
95,"如果是中国的一个类似的视频，在网络上会掀起惊天巨浪，而在国外，则是波澜不惊。。。<span class=""url-icon""><img alt=[摊手] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-fa05d4eacf.png"" style=""width:1em; height:1em;"" /></span>"
96,警察戴口罩，这不科学
97,最不讲人权的就是欧盟这群伪君子。
98,"准备讲科学了<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
99,不是，现在纷纷出来全新解读了？月初还在搞大封控……
100,唯一的后遗症就是如果感染了不吃饭会死
101,新冠的后遗症就是相信新冠有后遗症
102,装完神开始弄鬼了
103,"这咋还开始讲科学了，谁前一阵叭叭叭说得那么来劲啊！<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
104,"你这样说会让防疫爱好者破防的<span class=""url-icon""><img alt=[太开心] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_taikaixin-b7d86de3fd.png"" style=""width:1em; height:1em;"" /></span>"
105,"学界可能的确没确认。但反正也不听学界的<span class=""url-icon""><img alt=[吃瓜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-7a95e6efc4.png"" style=""width:1em; height:1em;"" /></span>"
106,这就对了，应该科学认识新冠病毒，不要妖魔化后遗症
107,//<a href='/n/四喜蜀黍'>@四喜蜀黍</a>:不是，现在纷纷出来全新解读了？月初还在搞大封控……
108,现在都是新冠病毒性感冒，哪来新冠肺炎
109,突然间都开始讲科学了
110,在不快点新冠没事了，斯特哥尔摩症的要越来越多了
111,不管世界变成什么样子，不管自己遭遇了什么，只要你今天还活着就应该高兴，只要你今天还活着就要正常生活。我对自己说，不要看你失去的东西，要看你拥有的，那么每天都会心存感激
112,小时候在书上看到非典就觉得真可怕，当时真的想象不到过几年会发生比那个还严重的疫情
113,我是悲观地认为如果五十年后再发生一场这样的大疫，情况和现在相比不会有任何一点进步🚬
114,乱世本就是常态，我们离战火纷飞的时代不过才过去五十年，理想是美好的，现实是骨干的，还需艰苦奋斗
115,越发觉得疫情之前的生活很可贵，但是以前就是单纯的把和平安稳的日子当作常态了。。
116,冷战不到50年，新自由主义短短40年，社会主义刚刚百年，人的一生就不可预料啊
117,"之前看国外黑死病的时候感觉很遥远，他们带的那种类似乌鸦面罩很滑稽，结果小丑竟是我自己。<span class=""url-icon""><img alt=[跪了] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_guile-a8a737d3a0.png"" style=""width:1em; height:1em;"" /></span>"
118,三十年前国企改革也是被很多人认为药丸的节奏，但是三十年后不得不说对国家确实是有助于发展的（并没有不同情下岗工人）
119,这日子会一直这样下去吗
120,"曲折地前进，可能我们现在就在曲线递减阶段吧<span class=""url-icon""><img alt=[失望] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_shiwang-b4bf17068f.png"" style=""width:1em; height:1em;"" /></span>"
121,活着，就未来可期。
122,整个人类历史于地球来说非常短暂。目前感觉是我们人类统治了地球。但是地球可能不这么认为
123,"为什么老人总喜欢回忆，因为大灾大难都过来了，只有越过的灾难才会去咀嚼回味，现在的人回头看二十世纪末的充满希望对于二十世纪末的人来说也是迷茫和恐惧的。还活着，就未来可期<span class=""url-icon""><img alt=[抱抱] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_baobao-820d2c9a0f.png"" style=""width:1em; height:1em;"" /></span>"
124,时间将一切风蚀，写下了一本又一本尘埃落定的书。
125,活着就行
126,唉
127,"忽然在想，50年后我还一定在世吗<span class=""url-icon""><img alt=[可怜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-a9df4278bf.png"" style=""width:1em; height:1em;"" /></span>世事无常，珍惜当下。"
128,我有时会想科技三定律，我会猜测现在出生的人未来会面对什么样的情况。
129,总想着未来会好，我的小孩，小孩的小孩，可以尽情地呼吸自由新鲜的空气
130,"希望明年大家都能过上更好的日子<span class=""url-icon""><img alt=""[许愿星]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a8/2022_WishingStar_org.png"" style=""width:1em; height:1em;"" /></span>"
131,"香港放开那会都没广州勇<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
132,广州别称是不是叫“羊城”……
133,五天内，核酸机构会攻击，无症状感染者会激增，公知，媒体，卖药的都会抱怨不安全，五天后政策开始封控，，这个是石家庄的遇到的问题，看看广州怎么处理吧
134,"别以偏概全<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span>本地人还有一大部分不支持开放的…从收到消息开始表示极度担忧"
135,"广州内部怎么搞都可以，社达也行，但他们必须把自己围起来，我们可以从外面给他们供应物资，这样可以保证全国的安全，这是他们当初给上海的建议<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
136,现在说啥都没用，两周后看
137,好了，既然你怕防疫，那么就不怕病毒下一波。
138,搞试点吗？那些天天嚷嚷放开的敢堂食，看电影吗？老人，小孩就自求多福吧
139,"说真的，别出现人员流动，就在广州市内活动的话，我还是赞成的<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
140,广州一旦放开，真的周边三线城市给你们搞死，现在真的片地开花，一天30多例真顶不顺
141,迎接报复性消费吧…GDP增长10%都有望了
142,有一个问题，既然新冠是乙类传染病，按照甲类管理，如果一个人知道自己得了新冠还到处跑导致别人感染，要不要依法处置？？
143,今天中央下来人拍板的。广州防疫部门都不敢决定。
144,四天前，广州某小区15人核酸结果为🐏，复查后发现都是错的，所以这三年做的结果你们就没有质疑过？
145,石家庄实力不够，这次拿一个实力优秀的试验一下
146,"今晚进商场连扫码都不用了<span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span>"
147,转发微博
148,转发微博
149,<a href='/n/她有双大眼睛'>@她有双大眼睛</a>
150,这些基层工作人员  辛苦了
151,"疫情期间，希望家养宠物，流浪动物皆被善待<span class=""url-icon""><img alt=[作揖] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-519f80d31c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[作揖] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-519f80d31c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[作揖] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-519f80d31c.png"" style=""width:1em; height:1em;"" /></span>"
152,这才是人性化服务，这样的举措才服人心👍
153,有爱的社区，赞👍
154,感谢
155,"老破小社区…<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>大家想多了<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span>"
156,"太爱我们的兰姐了<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
157,这是疫情以来少有的温暖，都是生命，一同维护，为这位工作人员点赞，辛苦了
158,优秀的就应该表扬！
159,体育总局社区，呵呵
160,"但是要是普通居民都不可能会帮<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span>"
161,尽快实现宠物和主人一起居家隔离
162,"体育总局社区<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
163,我们都是普通群众和居民！
164,就差写为正厅级干部家庭照看宠物了
165,无锡活埋美短猫，上饶棒打柯基犬，绥芬河直播锤猫，惠州棒打萨摩耶，莆田勒毙边牧犬。
166,人民网评论表示，危难时刻，没有任何一个生命应该被放弃，宠物更不该沦为牺牲品。善待宠物，善待生灵，善待每个普通内心的牵挂和在乎，才能让人们在防控的同时，也能维持正常生活的尊严，拥有战胜困难的希望。
167,谢谢工作人员，辛苦了🙏🙏🙏
168,有数据表明脚盆的餐饮除了便宜的快餐类，倒了一大半。欧美放开那么久，也没看到经济好到哪里去。听天由命吧
169,我们香港缺乏流行病学大数据相连调查手段，所以无法就每天这几千宗感染案例综合得出他们最有可能是在哪里受到感染，真是一大憾事，不然就这方面我们也能够拿出数据来给内地参考
170,"办公室也不能摘口罩是吧<span class=""url-icon""><img alt=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" style=""width:1em; height:1em;"" /></span>"
171,香港现在有没有口罩令？就是说强制要求戴口罩的。
172,你说的很对。香港不戴口罩罚5000，不参加强制检测罚10000。学生每天上学前做快测。大型活动都会做快测。但广州完全没有。
173,"本想着会有清零的一天，然后疯狂报复堂食，现在还是算了<span class=""url-icon""><img alt=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" style=""width:1em; height:1em;"" /></span>"
174,看阿摘微博下的评论都是正常人，近牌刷微博看到好多牛鬼蛇神，我都快怀疑自己是不是正常，还好在这里看到正常人。
175,阿摘怎么定义高风险堂食？
176,我打算每天早早出门坐车避开人流高峰搭车，然后早早回家，不会再出去堂食了，这段时间，周末买一次菜然后就家里蹲，还买了药，买了酒精消毒机等，像我这种抵抗力低的平时感冒都要两周才能好的，只能做好防护了
177,讲到憾事 我觉得我们的管理真的没几个国家能做到 能够快速封公司封小区 密接次密 所有关联的都要隔离 原本以为能够熬过去 有疫情结束那天 结果还是敌不过万长岁月 今天宣布解封 其实真的有点五味杂陈 一边担心一边开心
178,"请问有出门住酒店的攻略吗？家里人需要出差怎么办<span class=""url-icon""><img alt=[悲伤] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c95268c034.png"" style=""width:1em; height:1em;"" /></span>"
179,"可是同事会<span class=""url-icon""><img alt=[跪了] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_guile-a8a737d3a0.png"" style=""width:1em; height:1em;"" /></span>"
