_id,comment
44,"普京太铁腕了。可以预见他不在了俄罗斯肯定有很大政治反弹。又要乱一阵子了<span class=""url-icon""><img alt=[失望] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_shiwang-b4bf17068f.png"" style=""width:1em; height:1em;"" /></span>"
45,实话，俄乌之后势必还会有国家像德一样大幅增加国防预算，世界局势还会有新的挑战
46,//<a href='/n/爱自由的米'>@爱自由的米</a>:往小里说，如果我是比喻不是诅咒别喷，你家里人不在了，你是不是要整个国家给你陪葬？//<a href='/n/兰伯伯特'>@兰伯伯特</a>:“作为一个俄罗斯公民 也是国家元首 没了俄罗斯要这世界干嘛？”这话我觉得没毛病啊 我作为一个中国人 没了祖国要这世界干嘛？
47,"普京想梦回苏联的初心，那到底乌克兰种族灭绝境内的俄罗斯族裔的事到底是怎么回事呀<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>搞得我世界观崩塌了"
48,唉  普京在位这些年，对中国真的不错，没有和美国那些国家沆瀣一气对付中国，兄弟，有事你吱一声，必要时真的出场
49,扭曲的世界观  如果俄罗斯不出手 被北约收拾了  接下来就是我们  背靠背如果都不懂危险从何而来 真的尴尬
50,俄罗斯经济没有发展的原因是国家垄断资本主义、没有开放的体制
51,俄罗斯这个国家给我的感觉就像一场极致的悲剧美。一场冬日的暴雪，再旷日持久终将消弥于长夏。
52,"<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span>莫名觉得悲壮异常"
53,自己格局小，就小人之心度君子之腹，人家好歹是一国之主，被你说的好像全是为了个人的面子？
54,看完这篇文章我赶快看了一下地图确定乌克兰离我们有多远
55,"<span class=""url-icon""><img alt=[并不简单] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[并不简单] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[并不简单] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png"" style=""width:1em; height:1em;"" /></span>"
56,美国不会让和平降临的，否则军火商就没生意，军火商做局这么久，怎让局势就这样结束，和平只是善良人们的梦幻，美国军火商这次一定在欧洲大赚一笔！在尸体和血肉残疾和遍地哀嚎中豪取暴利！这是它们没人性的拿手好戏！利比亚伊拉克阿富汗叙利亚皆如此，乌克兰也将如此！还有那些跟捡冷炙残羹的帮凶们！
57,"“给我二十年，还你一个强大的俄罗斯！”普京继承了世界上最棒的科学家最强大的重工业最丰富的油气资源和战略纵深最大国土面积，二十年后俄罗斯的经济规模还不如一个广东省，这样的治国能力强在哪里？自己不强怪别人不让你强，最后向同样拥核的对方进行核威胁，精神分裂，倒台指日可待<span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span>"
58,图片评论
59,图片评论
60,卸任前强大的俄罗斯🇷🇺还能实现吗
61,此生荣辱，举国之力以豪赌，很感慨其实苏联从枪毙末代沙皇一家开始就没有没有接好朝，开好头。跟中国之间也是有过让我们很痛苦的时段。普京个人是很优秀，但真的很难，被各种欺辱有目共睹。只希望不要有战争。而我们，能忍就忍吧，苟活也比战乱要强啊。
62,"你错了，普京既然把国运都赌上了，就肯定要让北约相信这就是红线，如果你连这点基本的都不懂，那么你是在不懂装懂<span class=""url-icon""><img alt=[嘻嘻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-643ef6e48d.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[嘻嘻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-643ef6e48d.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[嘻嘻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-643ef6e48d.png"" style=""width:1em; height:1em;"" /></span>"
63,俄罗斯有什么错啊，咋不说美国到处煽风点火干涉别国内政呢，天天侵略侵略的，拿了几毛钱到处粘贴复制呢
64,"总结：不要同情心泛滥，两面三刀的人就是欠打。我们可以抱着善良和敬畏生命的态度去看待世界，但是不是这个世界上所有的人都值得用这种方法去对待。也别抱着“我不度人，谁人来渡”的心态当一个圣母，有这嘴皮子功夫，何不用实际行动去真正的关怀一下“可怜人”呢<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>！矛盾没这么激化之前干嘛去了？"
65,有见地
66,又没有可能核武器是他们和西方国家的一些约定 他只是拿出来警告他们遵守约定呢
67,我不清楚中国人不支持俄罗斯的理由，俄罗斯如果败了，内部各州四分五裂，那下一步就是针对中国了。只是乌克兰民众才是最可怜的，他们成了这场战争的受害者，任何一个国家都必须爱护和平，但前提是有底气和实力去维护自己的和平。真希望乌克兰民众早日躲到乌西部地区，剩下的留给俄乌军人去对决吧。
68,输？不存在的，他的邻居不允许他输
69,一直软软就被别人拿捏住了！我利用一下（核威慑）硬一回咋地，看你们出啥牌！
70,辟谣吧真的是
71,乱几把说
72,还是我欣赏的普京
73,眼瞎心不能瞎，看不到某些东西，用脚后跟也能想明白，美国到处发动侵略战争你给我解读解读，美国及其北约的全球霸权主义欺凌又是什么？
74,俄罗斯已经败了，赢了战争输了民心
75,最近看到很多为俄和乌争的不可开交的，作为平民我们应该同情乌，但是符合国家利益，我们也不谴责俄，干嘛纷纷站队呢！
76,杀了人也要无辜的人去陪你！而且还理直气壮！要是这种想法是不是我们每个人死之前都要拉一个两个人去一起陪葬！！！！请博主不要发这种文章！！
77,核武器这种灭绝人性的武器都亮出来了，还替他诡辩。你脑子不清醒了吗？
78,所以只有强硬的手腕，没有谋略很难在复杂的国际环境中生存呀。想想兔子当年被炸南斯拉夫，忍了这口气，默默发展。毕竟孙子兵法，合纵连横……中国古人就开始学的
79,扬言准备毁灭地球的就是疯狗是全人类的敌人！
80,你在指责普京？你是什么道德制高点？
81,主观胡说八道嘛
82,选择这个时间步步相逼本就是别有用心
83,俄罗斯不在了，世界太平，外蒙和海参崴等被抢夺的国土，全都弄回来！
84,如果俄败，下一个被弄死的是谁？好好思考吧！
85,哭了，我中国发展之现在有多么的心酸，世界上大多数国家都被大漂亮操控压制我国，俄不能输，他只能赢
86,他的政绩里面的经济方面 片面了吧 他接手的时候 可是叶利钦信了美国的休克疗法 卢布美元4500:1都有 俄罗斯人那时都吃不上饭 被制裁了这么多 才100:1 而且吃上饭了 还结束了车臣战争 领土完整也守住了 gdp衡量基于美元 拉动内需 就算美国说人民币一文不值 其实也就挡住了国际贸易 自己还是可以正常吃饭
87,俄罗斯会存在，但普京不一定会存在。
88,一个强大的守护者…
89,某些大国就是不允许别人不被威胁和欺负，如果再不反抗地球就变成一个声音了。普京是俄罗斯的脊梁和希望，不赌无路可走，赌或还有希望。
90,错了就删了吧，真的。
91,力挺俄罗斯
92,乱说一通
93,<a href='/n/广州启哥'>@广州启哥</a>: 必须，马上广泛海外宣传台湾属于中国的历史才行啊，比如郑成功事迹
94,俄罗斯一旦倒下 以美国为首的这帮资本家下一个针对谁？ 大家不清楚吗
95,赢
96,"会不会有另一种可能，我们总是在这纠结反鹅战争和支持鹅的问题，还没咋滴就自己和自己人干上了（一直存在的劣根性窝里斗），我们在这打得火热，要是人家鹅出于某种考量最后和老米并肩了，被撂的是我们<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>，谁知道他们会怎样，但是我们自己先和自己打起来了"
97,大毛中国背靠背，一个面对欧洲和北约，一个面对美国和环太岛链。谁也不能缺了谁，因为谁也没有能力同时面对左右夹击
98,只要俄罗斯崩塌，那下一个目标就是中国
99,这狗屁不通的文章竟然大行其道，是真的让人可以泪目了!
100,写的很好，小心评论里的50w，现在目标是在中国，已经形成包围圈了，美国最馋的绝对是中国，俄罗斯一败中国大概率会被搞分裂
101,"<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>别的我不知道，蛙蛙不是也在关注战局嘛，毕竟蛙蛙说过“今日乌克兰，明日台蛙”"
102,"普京是在打第二次“抗美援朝，保家为中国，否则后果是灾难性的，中国不要太中立了，亮剑！我不相信泰森老霍联手还揍不了一群街头流氓小混混<span class=""url-icon""><img alt=[抓狂] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_zhuakuang-c007ffb7fe.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[抓狂] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_zhuakuang-c007ffb7fe.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[抓狂] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_zhuakuang-c007ffb7fe.png"" style=""width:1em; height:1em;"" /></span>  "
103,"重启<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
104,就总统面相而言俄罗斯不会输
105,普京已经做得够好了，这20年来俄罗斯日益强大
106,这个仗不好打，打输了啥都没有，打赢了除非弄死美国，不然它不甘心还会挑起更大的争端，所以没有八九成拿捏的把握普京也不敢打
107,没有中国和俄罗斯世界将会是美国的奴隶。。。
108,俄罗斯只是没放开，以俄罗斯的战备，要是放开了，直接不派兵，天天炮弹导弹轰，先轰一遍，你看看还有没有这么多喷子
109,这场战争无可避免，也只有普京有威望能掌控局势，在他还能掌控局势的情况下，为他的继任者解决外部危险。
110,明白人
111,普京说过 如果我不存在了 世界也不该存在
112,目前看，普京真的又想收拾乌克兰，又怕伤害到普通百姓。一辈子为了这个俄罗斯了。
113,我就想知道，这些白莲花，煽动舆论的都TM多少钱一条。
114,感觉拖时间长了对俄罗斯不妙，越早拿下越能震慑欧美
115,还有外蒙古谁让其独立的？俄罗斯能否让其重回祖国怀抱？
116,乌克兰对我国的国防事业做出了很大的贡献，俄罗斯会不会归还我国200多万平方公里的土地？如果能归还那就是铁兄弟！
117,无耻的侵略者
118,"<span class=""url-icon""><img alt=[拳头] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-81f684d5ed.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[拳头] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-81f684d5ed.png"" style=""width:1em; height:1em;"" /></span>"
119,夜的命名术？
120,"<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
121,俄罗斯都没了，要世界干嘛，全都得毁灭
122,普京的老婆为什么不劝劝他
123,不管你发了什么，我觉得都是有自己立场的，而你的立场是爱中国，我觉得没毛病，继续爱你
124,俄罗斯在一场直播战争中如能继续保持对平民的不伤害。必将改变世人对战争的印象，前题是继续坚持住。攻城为下，攻心为上。战争拖的越久，只要不对平民下手，对普京的支持率将会越来越高。
125,屠龙勇士总会付出很多代价…
126,改这么麻烦，为什么不直接删掉这篇文章呢？你这文章里和司马南的视频内容有点像 ，而且北约能代表世界吗？巴西，印度，墨西哥，还有其他一些国家明显是支持中国和俄罗斯的，说到底这就是中国和俄罗斯联合其他发展中国家对欧美日霸权统治的一次挑战。普京是一个值得尊敬的人
127,"听党话跟党走<span class=""url-icon""><img alt=[给力] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/f_geili-78be8d9152.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给力] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/f_geili-78be8d9152.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给力] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/f_geili-78be8d9152.png"" style=""width:1em; height:1em;"" /></span>"
128,弱智之谈
129,舆论战、认知战、战时技战术、历史、国间关系、经济这些老生常谈的问题，世间有一种微妙的平衡，在我看来俄在努力维系这种平衡，而美国在撬动这个平衡。平衡一旦被打破，那么最后的结局怎样那真是不可控制的了，大家仿佛都非常看重其中的某些你我问题，分析的也非常专业且很有道理，可别忘了平衡啊。
130,抗美援俄，势在必行！
131,//<a href='/n/心安历史说'>@心安历史说</a>:重新编辑了一下，没法改就放评论区里了。
132,做到远交近攻比啥都强
133,是因为制裁吗？
134,苏联在古巴放导弹你美国不允许，你美国把北约的枪口都放在俄罗斯家门口了，还不允许人家反抗？支持俄罗斯
135,等普帝死了，长期专制对俄不是一件好事，必然会分裂
136,我只觉得你没资格评论人家的做法，当然我也没…但如果你觉得你是大v可以发表自己观点
137,天杀的
138,评论好多50万
139,北约必然灭亡 欧盟必然灭亡 狂犬必然灭亡 莎尔马特伺候
140,作者说得很有理了，我是希望泽连斯基被逮捕，乌克兰🇺🇦投降。别那么多站着看戏的了，美国蚕食着这样子你们很开心吗？下一个就是我们了。居安思危。
141,评论都希望你不要发，让人反感，作死款
142,你说对了，普京就是一场豪赌，要是有实足把握普京早在八年前就动手了，但是，如果普京再不动手，慢慢的，俄罗斯也得被挤压死的。
143,"有点过了……敏感时期悠着点好一些<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>没必要惹祸上身<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
144,70岁不算大吧
145,俄罗斯要是输了，欧美矛头就会直指我中华
146,真的很霸气
147,英雄迟暮
148,拜登都八十几了
149,"我如果有普京十分之一的能力，我一定会很厉害<span class=""url-icon""><img alt=[awsl] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a3awsl-ed1a33c1b3.png"" style=""width:1em; height:1em;"" /></span>"
150,不是被逼急了，谁又愿意掏出核武器呢？当然，美国除外。
151,说得很好
152,危机意识
153,希望普京有个好的结局
154,<a href='/n/一别海棠花叶深_'>@一别海棠花叶深_</a>
155,不是豪赌，是强国梦醒，到醒的时候他坚持不醒
156,你没有意识到谁才是真正的敌人，谁才是真正见不得你好的人
157,吹的吧
158,普京：我可没说过，你别造谣
159,你的目光长远还是普京目光长远？
160,我们收腹台湾会不会这样舆论
161,部分人只知道俄罗斯侵略了乌克兰，觉得俄罗斯不对，请问乌克兰加入北约同等于别人把刀架在你的脖子上的时候你反抗吗？反抗一下有罪吗？乌克兰国境线离俄罗斯首都莫斯科仅400km，如果发射导弹没有任何防御系统能反应过来挡得住，如果是要侵略领土，为什么会去跟乌克兰打巷战？不就是为了不伤及无辜吗？
162,"<span class=""url-icon""><img alt=[ok] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_ok-2fdfaf8847.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[ok] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_ok-2fdfaf8847.png"" style=""width:1em; height:1em;"" /></span>"
163,毁灭吧！重启吧！房贷就算了
164,在思考这个问题 要首先思考一下北约在历史上发动了多少次战争，甚至绕过了联合国直接发动了伊拉克战争 ，可是谁又对那些参赛的国家采用了任何的制裁吗，大家都希望和平 但是你到处在别人家门口 安装导弹早上时间的动荡 ，又是世界警察 到处去&quot;所谓的维护世界和平 &quot;世界警察 难道就没有人管管吗
165,二十年过去了，俄罗斯越来越穷
166,真以为俄罗斯有那么大能耐啊
167,为正义而战，愿平安，惟愿世界和平共处
168,你的认知就跟像刚刚去互联网上去搜普京资料的人一样，你压根不知道普京上台的时候俄罗斯面临了什么！我就这么跟你讲，俄罗斯当时欠了巨额外债，国内被西方搞分裂，还被西方作为苏联继承者制裁！你只知道俄罗斯gdp如广东，但你知道广东gdp可以排世界top10嘛？加州还全球第六！好好补课去吧
169,&quot;大不了&quot;这三个字就说明你是乐子人了，您还是严谨些
170,"抗美援俄<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
171,俄被逼到家门口了，反抗被西方称为“反人道”，我不明白，难道历史没有教会我们人若犯我，我便无需礼让三分了吗？更可悲的是，所有的舆论几乎一边倒，不管是欧洲还是南美洲，都被西方的强话语权牵着鼻子走，俄的发声竟然直接被过滤了，话语权多么重要啊，外宣旗舰多么重要
172,俄罗斯经济没你们想象的那么差
173,强盗逻辑
174,"反战不反美，心里准有鬼<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
175,"没有俄罗斯要地球干啥？这也值得拿来宣扬？不知道有些事是不是生活过于不顺，怨气很大，总喜欢这样不负责任得流氓语言！还有此文作者你的观点在稍有自己想法的人面前没有市场，无知者别张嘴<span class=""url-icon""><img alt=[弱] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_ruo-d444cceb19.png"" style=""width:1em; height:1em;"" /></span>"
176,修改后的内容，支持后半段，前半段不支持
177,垃圾
178,我和你的观点一致 没必要取悦别人来改变自己的观点和立场
179,政治立场模糊，是帮邪恶的老美呢？还是竖起正义的旗帜？
180,如果国家不在了，还要这个世界干嘛！
181,真的有点无奈
182,他能决定地球是否重启？负责任大国应该承诺不首先使用核武器，个人得失国家得失政党得失在全人类生存权问题上不值发提。
183,普京：我可没说过这句话
184,放心吧 必须赢
185,微博把俄乌的专栏都给删除了
186,宁愿我负天下人，不愿天下人负我
187,一个孤独的特工，执行的最后一个任务。。。
188,普京固然是赌上国运，不能输也输不起，俄罗斯和乌克兰的武装冲突，就算是全面战争，俄罗斯也不会输，现在重点是在其他层面，俄罗斯究竟能撑多久，感觉不容乐观
189,毕竟老百姓生活不快乐
190,昨天谈判起，就证明俄罗斯赢不了了
191,霸气的讲解
192,"看看评论，原来说的有那一堆人在这里啊<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span>"
193,你是拿了美国多少钱？
194,逼到最后说不清楚了，就像有人欺负到你家人身上，你就算打不过也要同归于尽，大家都别好过
195,我国不能优柔寡断观望心态了，俄国不能被灭，我们得坚定的行动让俄国赢了这场战争
196,感觉现在毛熊就很孤立无援…兔子不会加入这场战争的，除非湾湾率先挑起战争，但这样兔子的经济就会受到很大影响……唉………希望在不用核武器的情况下毛熊能够赢得这场战争…
197,居安思危，我们应该想的是，假如欧美用经济制裁、提供武器给一个扶持政府，能扳倒强如俄国；那他们如法炮制，扶持膏药国，甚至弯弯来搞我们，该如何应对？
198,孩子们记着，俄政府决对不能输
199,普京曾经说过，给我二十年，给你们一个强大的俄罗斯。 当年的豪言壮语言犹在耳，可俄罗斯在疫情和常年西方制裁下，国内经济衰退，GDP甚至都不如某大国一个省 如今的普京70岁了，政治生涯基本上也接近尾声，可普京的做法像极了小说里那些快要去世的家族守护者，快要死了也要带走一两个敌人。
200,70多岁的老人，其实没什么野心了。行将就木的人为自己国家做最后一件事
201,俄罗斯的白杨已经行动但是我对准的目标 大家心里都有数 既然弹道导弹都拿出来了 那说明这事 就不是那么简单 现在就看美国要不要下场 亲自干了 不过我觉得美国不会下场 乌克兰也不会加入北约为收场
202,“再给我20年，给你们一个强大的俄罗斯”。说已经辟谣了，说普京没说过这话。到底咋回事儿？
